from,to,type,price,Pickup-time,Drop-off-time
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,"₹1,351.66",2023-10-23 02:40:23.301346,3:19
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,856.92",2023-10-23 02:40:23.301346,3:23
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,"₹1,267.12",2023-10-23 02:40:23.302345,3:19
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹672.03,2023-10-23 02:40:42.665901,3:06
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹784.72,2023-10-23 02:40:42.665901,3:03
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 02:40:42.665901,3:08
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹736.83,2023-10-23 02:40:42.665901,3:04
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹934.18,2023-10-23 02:41:01.295762,3:42
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,"₹1,142.62",2023-10-23 02:41:01.295762,3:40
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 02:41:01.295762,3:44
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,"₹1,068.14",2023-10-23 02:41:01.296726,3:40
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,263.66",2023-10-23 02:41:20.541436,3:48
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,526.34",2023-10-23 02:41:20.541436,3:46
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,132.02",2023-10-23 02:41:20.542435,3:50
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,436.78",2023-10-23 02:41:20.542435,3:47
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,401.31",2023-10-23 02:41:39.917740,3:46
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,682.92",2023-10-23 02:41:39.918884,3:45
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-23 02:41:39.918884,3:46
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,588.10",2023-10-23 02:41:39.919917,3:44
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,"₹1,095.29",2023-10-23 02:41:59.130101,3:36
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,"₹1,315.28",2023-10-23 02:41:59.131100,3:33
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-23 02:41:59.131100,3:36
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,"₹1,237.58",2023-10-23 02:41:59.131100,3:33
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹941.60,2023-10-23 02:42:17.803973,3:22
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,"₹1,122.64",2023-10-23 02:42:17.804973,3:19
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-23 02:42:17.804973,3:23
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,"₹1,055.76",2023-10-23 02:42:17.804973,3:19
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,064.20",2023-10-23 02:42:43.669399,3:30
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,293.79",2023-10-23 02:42:43.670404,3:30
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,180.21",2023-10-23 02:42:43.670404,3:31
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,140.73",2023-10-23 02:42:43.670404,3:30
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,020.53",2023-10-23 02:43:04.851935,3:31
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,239.40",2023-10-23 02:43:04.852933,3:31
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,085.31",2023-10-23 02:43:04.852933,3:33
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,093.48",2023-10-23 02:43:04.852933,3:31
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹938.80,2023-10-23 02:43:26.167868,3:24
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,005.06",2023-10-23 02:43:26.167868,3:24
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,137.56",2023-10-23 02:43:26.168901,3:25
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,905.00",2023-10-23 02:43:26.168901,3:26
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-23 02:43:47.481546,3:16
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-23 02:43:47.483034,3:17
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-23 02:43:47.483034,3:17
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-23 02:43:47.484034,3:17
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹454.82,2023-10-23 02:44:09.321015,3:03
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹534.58,2023-10-23 02:44:09.321015,3:04
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹842.17,2023-10-23 02:44:09.322551,3:05
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹481.41,2023-10-23 02:44:09.322551,3:03
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹812.06,2023-10-23 02:44:30.547569,3:37
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,008.04",2023-10-23 02:44:30.547569,3:38
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,764.80",2023-10-23 02:44:30.548538,3:39
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹877.38,2023-10-23 02:44:30.548538,3:37
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,341.27",2023-10-23 02:44:51.860848,3:50
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,623.53",2023-10-23 02:44:51.860848,3:50
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,714.71",2023-10-23 02:44:51.861848,3:55
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,435.36",2023-10-23 02:44:51.861848,3:50
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,319.22",2023-10-23 02:45:13.386149,3:43
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,596.04",2023-10-23 02:45:13.386149,3:44
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,666.19",2023-10-23 02:45:13.387148,3:46
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,411.51",2023-10-23 02:45:13.387148,3:43
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹940.41,2023-10-23 02:45:34.694061,3:32
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,139.57",2023-10-23 02:45:34.695070,3:33
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,909.54",2023-10-23 02:45:34.695070,3:33
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,006.80",2023-10-23 02:45:34.695070,3:32
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹752.16,2023-10-23 02:45:56.525115,3:17
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹905.03,2023-10-23 02:45:56.526115,3:18
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,495.88",2023-10-23 02:45:56.526115,3:18
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹803.11,2023-10-23 02:45:56.527115,3:18
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 03:01:17.715791,3:56
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 03:01:17.715791,3:54
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 03:01:17.716791,3:54
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 03:01:17.716791,3:58
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹892.44,2023-10-23 03:01:39.806245,3:54
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹989.41,2023-10-23 03:01:39.807247,3:52
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹2,011.32",2023-10-23 03:01:39.807247,3:56
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹942.17,2023-10-23 03:01:39.807247,3:52
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹822.84,2023-10-23 03:02:00.845820,3:50
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹908.05,2023-10-23 03:02:00.846820,3:47
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,806.13",2023-10-23 03:02:00.846820,3:52
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹866.53,2023-10-23 03:02:00.847820,3:47
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹799.83,2023-10-23 03:02:22.374759,3:43
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹881.16,2023-10-23 03:02:22.375727,3:41
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,738.29",2023-10-23 03:02:22.375727,3:45
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹841.53,2023-10-23 03:02:22.375727,3:42
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 03:02:42.874387,3:28
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 03:02:42.875388,3:26
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 03:02:42.875388,3:30
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 03:02:42.876389,3:26
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-23 03:03:02.946066,4:04
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-23 03:03:02.947067,4:02
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 03:03:02.947067,4:06
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-23 03:03:02.948067,4:02
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,012.14",2023-10-23 03:03:23.108195,4:10
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,129.31",2023-10-23 03:03:23.108195,4:08
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,364.22",2023-10-23 03:03:23.109187,4:12
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,072.22",2023-10-23 03:03:23.109187,4:08
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-23 03:03:43.325298,4:08
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-23 03:03:43.326298,4:06
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-23 03:03:43.326298,4:10
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-23 03:03:43.326298,4:06
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹866.98,2023-10-23 03:04:04.372121,3:57
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹959.65,2023-10-23 03:04:04.373120,3:55
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,936.27",2023-10-23 03:04:04.373120,3:59
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹914.50,2023-10-23 03:04:04.373120,3:55
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹747.62,2023-10-23 03:04:24.458565,3:44
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹820.13,2023-10-23 03:04:24.458565,3:42
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,584.39",2023-10-23 03:04:24.459564,3:46
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹784.81,2023-10-23 03:04:24.459564,3:42
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,029.31",2023-10-23 03:04:51.266568,3:52
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,250.32",2023-10-23 03:04:51.266568,3:53
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,103.61",2023-10-23 03:04:51.267534,3:54
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,102.98",2023-10-23 03:04:51.267534,3:52
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,020.53",2023-10-23 03:05:13.594729,3:54
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,093.48",2023-10-23 03:05:13.594729,3:54
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,239.40",2023-10-23 03:05:13.594729,3:54
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,085.31",2023-10-23 03:05:13.595729,3:56
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹937.62,2023-10-23 03:05:35.729572,3:48
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,003.78",2023-10-23 03:05:35.729572,3:49
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,136.09",2023-10-23 03:05:35.729572,3:49
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,902.40",2023-10-23 03:05:35.730574,3:49
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-23 03:05:58.161232,3:40
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-23 03:05:58.161232,3:40
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-23 03:05:58.161232,3:40
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-23 03:05:58.162235,3:40
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹457.78,2023-10-23 03:06:20.383066,3:25
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹538.26,2023-10-23 03:06:20.384066,3:27
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹848.65,2023-10-23 03:06:20.384066,3:27
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹484.59,2023-10-23 03:06:20.385085,3:26
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹788.96,2023-10-23 03:06:43.244979,4:01
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹979.28,2023-10-23 03:06:43.245984,4:02
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,714.10",2023-10-23 03:06:43.245984,4:02
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹852.40,2023-10-23 03:06:43.246984,4:01
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,360.24",2023-10-23 03:07:06.790796,4:12
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,647.15",2023-10-23 03:07:06.790796,4:12
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,756.35",2023-10-23 03:07:06.791828,4:17
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,455.88",2023-10-23 03:07:06.791828,4:12
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.99",2023-10-23 03:07:29.469806,4:07
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 03:07:29.469806,4:08
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 03:07:29.469806,4:09
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 03:07:29.470806,4:07
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹935.41,2023-10-23 03:07:52.399810,3:54
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,133.33",2023-10-23 03:07:52.399810,3:58
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,898.51",2023-10-23 03:07:52.401320,3:56
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,001.38",2023-10-23 03:07:52.402331,3:54
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹739.41,2023-10-23 03:08:14.694082,3:40
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹889.14,2023-10-23 03:08:14.695083,3:40
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,467.88",2023-10-23 03:08:14.695083,3:41
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹789.31,2023-10-23 03:08:14.696082,3:40
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 03:23:37.230140,4:17
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 03:23:37.230140,4:15
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 03:23:37.231140,4:15
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 03:23:37.231140,4:19
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹891.98,2023-10-23 03:23:56.540810,4:16
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹988.87,2023-10-23 03:23:56.540810,4:14
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹2,009.97",2023-10-23 03:23:56.541810,4:18
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹941.67,2023-10-23 03:23:56.541810,4:14
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹822.84,2023-10-23 03:24:15.872799,4:11
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹908.05,2023-10-23 03:24:15.872799,4:09
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,806.13",2023-10-23 03:24:15.873799,4:14
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹866.53,2023-10-23 03:24:15.873799,4:09
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹799.83,2023-10-23 03:24:34.684663,4:04
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹881.16,2023-10-23 03:24:34.685665,4:03
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,738.29",2023-10-23 03:24:34.685665,4:07
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹841.53,2023-10-23 03:24:34.686669,4:02
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 03:24:53.320229,3:50
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 03:24:53.321220,3:47
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 03:24:53.321220,3:52
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 03:24:53.321220,3:47
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-23 03:25:11.848387,4:25
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-23 03:25:11.848891,4:23
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 03:25:11.848891,4:28
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-23 03:25:11.849897,4:22
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,012.14",2023-10-23 03:25:31.202517,4:31
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,129.31",2023-10-23 03:25:31.203517,4:29
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,364.22",2023-10-23 03:25:31.203517,4:34
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,072.22",2023-10-23 03:25:31.203517,4:28
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-23 03:25:50.424246,4:29
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-23 03:25:50.424246,4:27
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-23 03:25:50.424246,4:31
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-23 03:25:50.425248,4:27
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹866.98,2023-10-23 03:26:08.916037,4:17
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹959.65,2023-10-23 03:26:08.916037,4:15
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,936.27",2023-10-23 03:26:08.916037,4:20
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹914.50,2023-10-23 03:26:08.917036,4:15
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹747.99,2023-10-23 03:26:27.284733,4:05
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹820.56,2023-10-23 03:26:27.284733,4:03
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,585.45",2023-10-23 03:26:27.285733,4:07
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹785.20,2023-10-23 03:26:27.285733,4:03
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,042.57",2023-10-23 03:26:52.396779,4:13
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,117.33",2023-10-23 03:26:52.397816,4:13
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,266.84",2023-10-23 03:26:52.397816,4:13
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,132.72",2023-10-23 03:26:52.398816,4:15
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,020.53",2023-10-23 03:27:14.481733,4:14
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,093.48",2023-10-23 03:27:14.482733,4:15
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,239.40",2023-10-23 03:27:14.482733,4:15
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,085.31",2023-10-23 03:27:14.483733,4:16
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹937.03,2023-10-23 03:27:36.022655,4:08
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,003.14",2023-10-23 03:27:36.022655,4:09
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,135.35",2023-10-23 03:27:36.023655,4:09
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,901.10",2023-10-23 03:27:36.023655,4:10
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-23 03:27:57.438603,4:01
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-23 03:27:57.439633,4:01
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-23 03:27:57.439633,4:02
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-23 03:27:57.439633,4:01
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹457.78,2023-10-23 03:28:18.794576,3:47
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹538.26,2023-10-23 03:28:18.794576,3:47
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹848.65,2023-10-23 03:28:18.795576,3:49
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹484.59,2023-10-23 03:28:18.795576,3:47
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹789.55,2023-10-23 03:28:40.209924,4:22
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹980.02,2023-10-23 03:28:40.209924,4:23
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,715.40",2023-10-23 03:28:40.210971,4:23
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹853.05,2023-10-23 03:28:40.210971,4:22
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,360.24",2023-10-23 03:29:02.114599,4:33
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,647.15",2023-10-23 03:29:02.115599,4:34
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,756.35",2023-10-23 03:29:02.115599,4:38
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,455.88",2023-10-23 03:29:02.115599,4:33
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.99",2023-10-23 03:29:23.320393,4:28
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 03:29:23.321394,4:29
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 03:29:23.321394,4:30
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 03:29:23.321394,4:28
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹935.41,2023-10-23 03:29:45.235270,4:15
