from,to,type,price,Pickup-time,Drop-off-time
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 15:36:18.435606,16:45
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 15:36:18.436609,16:46
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,477.50",2023-10-22 15:36:18.436609,16:49
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 15:36:18.436609,16:46
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,672.76",2023-10-22 15:36:40.971137,17:11
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹2,004.25",2023-10-22 15:36:40.972135,17:11
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹3,284.76",2023-10-22 15:36:40.972135,17:12
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,783.26",2023-10-22 15:36:40.973145,17:11
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,259.16",2023-10-22 15:37:03.311692,17:09
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,521.20",2023-10-22 15:37:03.312726,17:08
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,534.24",2023-10-22 15:37:03.312726,17:08
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,346.51",2023-10-22 15:37:03.313718,17:08
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 15:37:25.014104,16:35
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 15:37:25.015105,16:35
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,679.58",2023-10-22 15:37:25.015105,16:39
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 15:37:25.015105,16:35
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 15:37:47.386208,16:17
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 15:37:47.387209,16:19
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,390.59",2023-10-22 15:37:47.387209,16:18
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 15:37:47.388241,16:18
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹881.76,2023-10-22 15:53:09.487845,17:00
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,₹976.92,2023-10-22 15:53:09.487845,16:58
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹1,979.82",2023-10-22 15:53:09.487845,17:01
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹930.55,2023-10-22 15:53:09.488848,16:57
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 15:53:31.820691,17:05
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 15:53:31.820691,17:02
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 15:53:31.821728,17:06
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 15:53:31.821728,17:02
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 15:53:52.803843,16:56
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 15:53:52.803843,16:53
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 15:53:52.805351,16:57
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 15:53:52.805351,16:53
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 15:54:13.256915,16:41
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 15:54:13.256915,16:40
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 15:54:13.256915,16:43
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 15:54:13.257915,16:40
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-22 15:54:34.080995,16:20
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-22 15:54:34.080995,16:19
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-22 15:54:34.081995,16:22
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-22 15:54:34.081995,16:19
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-22 15:54:54.946796,17:10
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-22 15:54:54.946796,17:09
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-22 15:54:54.946796,17:12
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-22 15:54:54.947837,17:09
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,114.28",2023-10-22 15:55:14.950477,17:31
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,238.05",2023-10-22 15:55:14.950477,17:29
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,542.59",2023-10-22 15:55:14.951479,17:32
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,177.76",2023-10-22 15:55:14.951479,17:29
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 15:55:35.906003,17:29
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 15:55:35.907006,17:28
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 15:55:35.907006,17:31
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 15:55:35.908004,17:28
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-22 15:55:57.642939,16:59
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹909.21,2023-10-22 15:55:57.643940,16:58
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-22 15:55:57.643940,17:01
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹867.62,2023-10-22 15:55:57.643940,16:58
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-22 15:56:18.689946,16:41
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-22 15:56:18.689946,16:40
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-22 15:56:18.689946,16:41
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-22 15:56:18.690947,16:40
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 15:56:44.986052,16:57
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹979.91,2023-10-22 15:56:44.987051,16:58
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,108.61",2023-10-22 15:56:44.987051,16:59
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,853.91",2023-10-22 15:56:44.987051,17:00
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹874.24,2023-10-22 15:57:07.577328,17:06
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,057.13",2023-10-22 15:57:07.577328,17:08
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,764.02",2023-10-22 15:57:07.577328,17:06
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹935.20,2023-10-22 15:57:07.578322,17:07
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹813.86,2023-10-22 15:57:30.272742,16:55
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹981.90,2023-10-22 15:57:30.272742,16:55
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,630.70",2023-10-22 15:57:30.273744,16:55
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹869.88,2023-10-22 15:57:30.273744,16:55
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-22 15:57:53.058534,16:35
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-22 15:57:53.058534,16:35
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-22 15:57:53.059538,16:36
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-22 15:57:53.059538,16:35
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-22 15:58:15.693073,16:16
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-22 15:58:15.694106,16:17
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹792.72,2023-10-22 15:58:15.695071,16:20
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-22 15:58:15.695071,16:17
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 15:58:38.547917,17:09
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 15:58:38.548915,17:09
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,477.50",2023-10-22 15:58:38.548915,17:13
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 15:58:38.549919,17:09
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,239.92",2023-10-22 15:59:01.053525,17:32
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,497.24",2023-10-22 15:59:01.054540,17:31
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,492.21",2023-10-22 15:59:01.054540,17:32
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,325.71",2023-10-22 15:59:01.054540,17:32
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,260.80",2023-10-22 15:59:24.590851,17:30
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,523.26",2023-10-22 15:59:24.591885,17:29
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,537.86",2023-10-22 15:59:24.591885,17:31
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,348.29",2023-10-22 15:59:24.591885,17:29
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 15:59:47.242269,16:56
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 15:59:47.243268,16:57
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,679.58",2023-10-22 15:59:47.243268,17:02
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 15:59:47.244266,16:56
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 16:00:10.099237,16:39
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 16:00:10.099237,16:41
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,390.59",2023-10-22 16:00:10.099237,16:40
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 16:00:10.100236,16:39
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹881.76,2023-10-22 16:15:32.665578,17:21
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,₹976.92,2023-10-22 16:15:32.665578,17:18
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹1,979.82",2023-10-22 16:15:32.666578,17:23
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹930.55,2023-10-22 16:15:32.666578,17:19
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 16:15:52.403506,17:27
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 16:15:52.403506,17:25
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 16:15:52.404505,17:29
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 16:15:52.404505,17:25
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 16:16:11.490602,17:17
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 16:16:11.490602,17:16
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 16:16:11.490602,17:20
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 16:16:11.491602,17:17
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 16:16:30.486820,17:04
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 16:16:30.487818,17:03
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 16:16:30.487818,17:06
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 16:16:30.488858,17:03
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-22 16:16:49.427451,16:42
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-22 16:16:49.428458,16:42
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-22 16:16:49.429451,16:45
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-22 16:16:49.429451,16:42
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-22 16:17:08.510458,17:33
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-22 16:17:08.511458,17:32
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-22 16:17:08.511458,17:35
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-22 16:17:08.512493,17:32
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,114.28",2023-10-22 16:17:27.415844,17:49
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,238.05",2023-10-22 16:17:27.416876,17:48
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,542.59",2023-10-22 16:17:27.416876,17:51
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,177.76",2023-10-22 16:17:27.416876,17:48
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 16:17:46.545866,17:52
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 16:17:46.545866,17:52
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 16:17:46.546867,17:54
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 16:17:46.546867,17:50
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-22 16:18:05.598105,17:22
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹909.21,2023-10-22 16:18:05.598105,17:21
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-22 16:18:05.599128,17:24
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹867.62,2023-10-22 16:18:05.599128,17:20
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-22 16:18:24.864205,17:02
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-22 16:18:24.864205,17:01
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-22 16:18:24.865205,17:04
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-22 16:18:24.865205,17:01
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 16:18:50.349969,17:20
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,108.61",2023-10-22 16:18:50.350967,17:20
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,853.91",2023-10-22 16:18:50.350967,17:25
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹979.91,2023-10-22 16:18:50.351966,17:20
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹861.95,2023-10-22 16:19:12.223592,17:26
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,041.81",2023-10-22 16:19:12.224603,17:27
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,737.00",2023-10-22 16:19:12.224603,17:27
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹921.89,2023-10-22 16:19:12.225606,17:26
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹848.93,2023-10-22 16:19:34.116248,17:16
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,025.60",2023-10-22 16:19:34.117235,17:16
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,707.66",2023-10-22 16:19:34.117235,17:17
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹907.84,2023-10-22 16:19:34.118239,17:16
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-22 16:19:56.553040,16:57
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-22 16:19:56.554032,16:57
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-22 16:19:56.554032,16:57
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-22 16:19:56.555035,16:57
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-22 16:20:18.469848,16:39
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-22 16:20:18.470848,16:39
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹792.72,2023-10-22 16:20:18.470848,16:42
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-22 16:20:18.471847,16:39
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 16:20:40.308098,17:29
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 16:20:40.309097,17:30
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,477.50",2023-10-22 16:20:40.309097,17:32
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 16:20:40.310098,17:30
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,288.15",2023-10-22 16:21:02.253508,17:56
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,557.33",2023-10-22 16:21:02.253508,17:56
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,598.15",2023-10-22 16:21:02.253508,17:59
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,377.89",2023-10-22 16:21:02.255046,17:56
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,224.60",2023-10-22 16:21:24.159604,17:53
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,478.15",2023-10-22 16:21:24.160603,17:54
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,458.32",2023-10-22 16:21:24.160603,17:53
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,309.11",2023-10-22 16:21:24.161604,17:52
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 16:21:45.971292,17:20
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 16:21:45.971292,17:20
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,679.58",2023-10-22 16:21:45.971292,17:26
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 16:21:45.972293,17:20
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 16:22:08.443681,17:00
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 16:22:08.444701,17:01
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,390.59",2023-10-22 16:22:08.444701,17:01
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 16:22:08.445719,17:00
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹881.76,2023-10-22 16:37:30.845271,17:44
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,₹976.92,2023-10-22 16:37:30.845271,17:44
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹1,979.82",2023-10-22 16:37:30.845271,17:47
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹930.55,2023-10-22 16:37:30.846271,17:43
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 16:37:50.297246,17:51
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 16:37:50.297246,17:50
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 16:37:50.298274,17:53
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 16:37:50.298274,17:50
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 16:38:10.282131,17:40
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 16:38:10.283137,17:39
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 16:38:10.283137,17:42
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 16:38:10.283137,17:38
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 16:38:29.900018,17:27
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 16:38:29.900018,17:27
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 16:38:29.901020,17:30
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 16:38:29.901020,17:26
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-22 16:38:49.417928,17:05
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-22 16:38:49.417928,17:04
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-22 16:38:49.417928,17:07
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-22 16:38:49.419464,17:04
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-22 16:39:09.083241,17:53
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-22 16:39:09.083241,17:52
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-22 16:39:09.084241,17:55
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-22 16:39:09.084241,17:52
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,114.28",2023-10-22 16:39:28.849069,18:17
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,238.05",2023-10-22 16:39:28.849069,18:16
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,542.59",2023-10-22 16:39:28.850064,18:19
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,177.76",2023-10-22 16:39:28.850064,18:16
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 16:39:48.244512,18:13
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 16:39:48.245515,18:12
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 16:39:48.245515,18:15
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 16:39:48.246511,18:14
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-22 16:40:18.130801,17:42
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹909.21,2023-10-22 16:40:18.130801,17:40
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-22 16:40:18.131801,17:44
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹867.62,2023-10-22 16:40:18.131801,17:40
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-22 16:40:37.762498,17:25
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-22 16:40:37.764034,17:23
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-22 16:40:37.764034,17:27
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-22 16:40:37.765070,17:23
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 16:41:04.611646,17:41
